"MainID","CommonName","SeriesStep","SampleYear","Population","PopulationUntransformed","PopRescale","PopRescale_fd","PopRescale_log","PopRescale_gr"
6134,"Unknown",142,1918,12864,12864,1.2326995796385,0.628711282805366,0.209206544566521,0.713407001905637
6134,"Unknown",143,1918,17503,17503,1.67723419950348,0.444534619864974,0.517146126938609,0.307939582372088
6134,"Unknown",144,1919,2103,2103,0.201521083331761,-1.47571311617172,-1.60186127114953,-2.11900739808814
6134,"Unknown",145,1919,2465,2465,0.236209924114499,0.0346888407827378,-1.44303436037544,0.158826910774091
6134,"Unknown",146,1919,1241,1241,0.118919479036955,-0.117290445077544,-2.12930866164762,-0.686274301272183
6134,"Unknown",147,1919,893,893,0.0855721956325548,-0.0333472834043998,-2.45839486597573,-0.329086204328108
6134,"Unknown",148,1919,5321,5321,0.509887629295435,0.424315433662881,-0.673564912255858,1.78482995371987
6134,"Unknown",149,1919,59132,59132,5.6663550639913,5.15646743469586,1.73454606516875,2.40811097742461
6134,"Unknown",150,1919,44678,44678,4.28129289638441,-1.38506216760688,1.45425504257164,-0.280291022597112
6134,"Unknown",151,1919,23494,23494,2.25132493190509,-2.02996796447933,0.811518901531604,-0.642736141040038
6134,"Unknown",152,1919,10036,10036,0.961704989214244,-1.28961994269084,-0.0390475393659138,-0.850566440897518
6134,"Unknown",153,1919,3804,3804,0.364520304799819,-0.597184684414425,-1.00917302318695,-0.970125483821032
6134,"Unknown",154,1919,5560,5560,0.532789930254204,0.168269625454385,-0.629628059607599,0.379544963579347
6134,"Unknown",155,1919,2900,2900,0.277894028369999,-0.254895901884206,-1.28051543087766,-0.650887371270063
6134,"Unknown",156,1920,2551,2551,0.244450919438575,-0.033443108931424,-1.40874072871042,-0.128225297832754
6134,"Unknown",157,1920,1035,1035,0.0991794204699823,-0.145271498968592,-2.31082474115276,-0.902084012442342
6134,"Unknown",158,1920,676,676,0.0647780562683169,-0.0344013642016654,-2.73678837080926,-0.425963629656505
6134,"Unknown",159,1920,301,301,0.0288434836342654,-0.0359345726340515,-3.54587118210335,-0.809082811294088
6134,"Unknown",160,1920,3552,3552,0.340372271989736,0.311528788355471,-1.07771534274017,2.46815583936319
6134,"Unknown",161,1920,6769,6769,0.648642992426386,0.30827072043665,-0.432872802343619,0.644842540396547
6134,"Unknown",162,1920,17056,17056,1.63440018892369,0.985757196497302,0.491275880113344,0.924148682456963
6134,"Unknown",163,1920,20766,20766,1.98991289418324,0.35551270525955,0.688090866011173,0.196814985897828
6134,"Unknown",164,1920,20250,20250,1.94046692223878,-0.0494459719444551,0.662928625682458,-0.0251622403287142
6134,"Unknown",165,1920,9507,9507,0.911013285418475,-1.02945363682031,-0.0931977984931963,-0.756126424175655
6134,"Unknown",166,1920,20700,20700,1.98358840939965,1.07257512398117,0.684907532401234,0.77810533089443
6134,"Unknown",167,1920,3634,3634,0.348229965205716,-1.63535844419393,-1.05489219789611,-1.73979973029734
6135,"Copepod",0,1907,145,145,0.0379432808180417,NA,-3.27166284435936,NA
6135,"Copepod",1,1907,8,8,0.00209342238996092,-0.0358498584280808,-6.1689550451001,-2.89729220074074
6135,"Copepod",2,1907,135,135,0.0353265028305906,0.0332330804406297,-3.34312180834151,2.82583323675859
6135,"Copepod",3,1907,654,654,0.171137280379306,0.135810777548715,-1.76528923532274,1.57783257301877
6135,"Copepod",4,1907,223,223,0.0583541491201608,-0.112783131259145,-2.84122481531982,-1.07593557999708
6135,"Copepod",5,1907,1933,1933,0.505823184974308,0.447469035854147,-0.681568107571608,2.15965670774821
6135,"Copepod",6,1907,192,192,0.0502421373590622,-0.455581047615246,-2.99090121475216,-2.30933310718055
6135,"Copepod",7,1907,340,340,0.0889704515733393,0.0387283142142771,-2.41945096916973,0.571450245582426
6135,"Copepod",8,1907,850,850,0.222426128933348,0.133455677360009,-1.50316023729558,0.916290731874155
6135,"Copepod",9,1907,2912,2912,0.762005749945776,0.539579621012428,-0.271801177463362,1.23135905983221
6135,"Copepod",10,1907,700,700,0.183174459121581,-0.578831290824195,-1.69731625173653,-1.42551507427317
6135,"Copepod",11,1907,239,239,0.0625409939000826,-0.120633465221498,-2.77193303484843,-1.07461678311189
6135,"Copepod",12,1908,199,199,0.052073881950278,-0.0104671119498046,-2.95509176205545,-0.183158727207018
6135,"Copepod",13,1908,34,34,0.00889704515733393,-0.0431768367929441,-4.72203606216378,-1.76694430010833
6135,"Copepod",14,1908,35,35,0.00915872295607904,0.000261677798745115,-4.69304852529052,0.0289875368732524
6135,"Copepod",15,1908,93,93,0.0243360352832957,0.0151773123272167,-3.71579709362668,0.977251431663842
6135,"Copepod",16,1908,166,166,0.0434385145916892,0.0191024793083934,-3.1364087984234,0.579388295203287
6135,"Copepod",17,1908,484,484,0.126652054592636,0.0832135400009467,-2.06631168006331,1.07009711836009
6135,"Copepod",18,1908,105,105,0.0274761688682371,-0.0991758857243988,-3.59443623662241,-1.52812455655911
6135,"Copepod",19,1908,62,62,0.0162240235221972,-0.01125214534604,-4.12126220173485,-0.526825965112432
6135,"Copepod",20,1908,1552,1552,0.406123943652419,0.389899920130222,-0.901096886036774,3.22016531569807
6135,"Copepod",21,1908,3747,3747,0.980506711897948,0.574382768245528,-0.0196857879862511,0.881411098050523
6135,"Copepod",22,1908,2058,2058,0.538532909817448,-0.4419738020805,-0.618906670385944,-0.599220882399693
6135,"Copepod",23,1908,343,343,0.0897554849695746,-0.448777424847873,-2.410666139614,-1.79175946922805
6135,"Copepod",24,1909,90,90,0.0235510018870604,-0.0662044830825142,-3.74858691644967,-1.33792077683567
6135,"Copepod",25,1909,119,119,0.0311396580506687,0.00758865616360835,-3.46927309366841,0.279313822781264
6135,"Copepod",26,1909,45,45,0.0117755009435302,-0.0193641571071385,-4.44173409700962,-0.972461003341209
6135,"Copepod",27,1909,235,235,0.0614942827051021,0.0497187817615719,-2.78881107263578,1.65292302437384
6135,"Copepod",28,1909,380,380,0.0994375635231439,0.0379432808180417,-2.30822533405951,0.480585738576273
6135,"Copepod",29,1909,1530,1530,0.400367032080027,0.300929468556883,-0.915373572393457,1.39285176166605
6135,"Copepod",30,1909,1384,1384,0.36216207346324,-0.0382049586167869,-1.01566345060232,-0.100289878208866
6135,"Copepod",31,1909,831,831,0.217454250757191,-0.144707822706049,-1.52576679192449,-0.510103341322167
6135,"Copepod",32,1909,958,958,0.250687331197821,0.0332330804406296,-1.38354880880908,0.142217983115412
6135,"Copepod",33,1909,1420,1420,0.371582474218064,0.120895143020243,-0.989984436184632,0.393564372624446
6135,"Copepod",34,1909,451,451,0.118016687234047,-0.253565786984017,-2.13692924727726,-1.14694481109263
6135,"Copepod",35,1909,518,518,0.13554909974997,0.0175324125159227,-1.99842134452046,0.138507902756805
6135,"Copepod",36,1910,167,167,0.0437001923904343,-0.0918489073595355,-3.13040277436318,-1.13198142984273
6135,"Copepod",37,1910,57,57,0.0149156345284716,-0.0287845578619627,-4.20534531894539,-1.07494254458221
6135,"Copepod",38,1910,27,27,0.00706530056611812,-0.00785033396235346,-4.95255972077561,-0.747214401830221
6135,"Copepod",39,1910,375,375,0.0981291745294183,0.0910638739633002,-2.32147056080953,2.63108915996608
6135,"Copepod",40,1910,1525,1525,0.399058643086301,0.300929468556883,-0.918646897738427,1.4028236630711
6135,"Copepod",41,1910,11545,11545,3.02107018651236,2.62201154342606,1.10561113500866,2.02425803274708
6135,"Copepod",42,1910,10412,10412,2.72458924053414,-0.296480945978216,1.00231767933452,-0.10329345567414
6135,"Copepod",43,1910,5335,5335,1.39605105630519,-1.32853818422895,0.333647576955915,-0.668670102378602
6135,"Copepod",44,1910,3693,3693,0.966376110765711,-0.42967494553948,-0.0342021719273753,-0.367849748883291
6135,"Copepod",45,1910,6740,6740,1.76370836354208,0.797332252776367,0.567418617126414,0.60162078905379
6135,"Copepod",46,1910,366,366,0.0957740743407123,-1.66793428920137,-2.34576325337857,-2.91318187050499
6135,"Copepod",47,1910,380,380,0.0994375635231439,0.00366348918243162,-2.30822533405951,0.0375379193190652
6135,"Copepod",48,1911,60,60,0.0157006679247069,-0.083736895598437,-4.15405202455784,-1.84582669049833
6135,"Copepod",49,1911,17,17,0.00444852257866696,-0.01125214534604,-5.41518324272372,-1.26113121816589
6135,"Copepod",50,1911,17,17,0.00444852257866696,0,-5.41518324272372,0
6135,"Copepod",51,1911,197,197,0.0515505263527877,0.0471020037741208,-2.96519285804195,2.44999038468177
6135,"Copepod",52,1911,1627,1627,0.425749778558303,0.374199252205515,-0.853903479560901,2.11128937848105
6135,"Copepod",53,1911,4858,4858,1.27123074630377,0.845480967745468,0.239985522782179,1.09388900234308
6135,"Copepod",54,1911,5376,5376,1.40677984605374,0.13554909974997,0.341303295423047,0.101317772640868
6135,"Copepod",55,1911,14049,14049,3.67631139457013,2.26953154851639,1.30190991107171,0.960606615648666
6135,"Copepod",56,1911,4236,4236,1.10846715548431,-2.56784423908582,0.102978119941359,-1.19893179113035
6135,"Copepod",57,1911,6181,6181,1.61743047404356,0.50896331855925,0.480838762879335,0.377860642937976
6135,"Copepod",58,1911,222,222,0.0580924713214156,-1.55933800272214,-2.84571920490766,-3.32655796778699
6135,"Copepod",59,1911,51,51,0.0133455677360009,-0.0447469035854147,-4.31657095405561,-1.47085174914795
6135,"Copepod",60,1912,286,286,0.074839850441103,0.0614942827051021,-2.59240477596009,1.72416617809553
6135,"Copepod",61,1912,41,41,0.0107287897485497,-0.0641110606925533,-4.53482452007563,-1.94241974411555
6135,"Copepod",62,1912,111,111,0.0290462356607078,0.0183174459121581,-3.5388663854676,0.995958134608027
6135,"Copepod",63,1912,410,410,0.107287897485497,0.0782416618247895,-2.23223942708159,1.30662695838602
6135,"Copepod",64,1912,10850,10850,2.8392041163845,2.73191621889901,1.04352377218867,3.27576319927025
6135,"Copepod",65,1912,20390,20390,5.3356103164129,2.4964062000284,1.67440327678856,0.630879504599895
6135,"Copepod",66,1912,6578,6578,1.72131656014537,-3.61429375626754,0.543089439969064,-1.1313138368195
6135,"Copepod",67,1912,1899,1899,0.496926139816974,-1.2243904203284,-0.699313875967653,-1.24240331593672
6135,"Copepod",68,1912,6148,6148,1.60879510668497,1.111868966868,0.475485517878548,1.1747993938462
6135,"Copepod",69,1912,9320,9320,2.43883708430448,0.830041977619506,0.891521320899698,0.41603580302115
6135,"Copepod",70,1912,584,584,0.152819834467147,-2.28601724983733,-1.87849560395171,-2.77001692485141
6135,"Copepod",71,1912,239,239,0.0625409939000826,-0.0902788405670649,-2.77193303484843,-0.893437430896717
6135,"Copepod",72,1913,262,262,0.0685595832712202,0.00601858937113765,-2.68005208301884,0.091880951829586
6135,"Copepod",73,1913,209,209,0.0546906599377291,-0.0138689233334911,-2.90606233481513,-0.226010251796286
6135,"Copepod",74,1913,374,374,0.0978674967306732,0.0431768367929441,-2.32414078936541,0.581921545449721
6135,"Copepod",75,1913,755,755,0.197566738052562,0.099699241321889,-1.62167883753091,0.702461951834493
6135,"Copepod",76,1913,4367,4367,1.14274694711992,0.945180209067357,0.133434966705622,1.75511380423654
6135,"Copepod",77,1913,14399,14399,3.76789862413092,2.625151677011,1.32651745192833,1.19308248522271
6135,"Copepod",78,1913,9282,9282,2.42889332795216,-1.33900529617876,0.887435733021183,-0.439081718907149
6135,"Copepod",79,1913,4840,4840,1.26652054592636,-1.1623727820258,0.236273412930739,-0.651162320090444
6135,"Copepod",80,1913,8180,8180,2.14052439373504,0.874003847808686,0.761050842816854,0.524777429886115
6135,"Copepod",81,1913,1314,1314,0.343844627551082,-1.79667976618396,-1.06756538773538,-1.82861623055224
6135,"Copepod",82,1913,1683,1683,0.440403735288029,0.0965591077369476,-0.820063392589132,0.24750199514625
6135,"Copepod",83,1913,168,168,0.0439618701891794,-0.39644186509885,-3.12443260737668,-2.30436921478755
6135,"Copepod",84,1914,131,131,0.0342797916356101,-0.00968207855356928,-3.37319926357879,-0.248766656202107
6135,"Copepod",85,1914,50,50,0.0130838899372558,-0.0211959016983543,-4.33637358135179,-0.963174317773006
6135,"Copepod",86,1914,35,35,0.00915872295607904,-0.00392516698117673,-4.69304852529052,-0.356674943938732
6135,"Copepod",87,1914,643,643,0.168258824593109,0.15910010163703,-1.78225186254232,2.91079666274821
6135,"Copepod",88,1914,2192,2192,0.573597734849293,0.405338910256184,-0.555826938712032,1.22642492383029
6135,"Copepod",89,1914,5501,5501,1.43948957089688,0.865891836047587,0.36428858609552,0.920115524807552
6135,"Copepod",90,1914,4720,4720,1.23511921007695,-0.204370360819935,0.211167491799663,-0.153121094295857
6135,"Copepod",91,1914,5444,5444,1.42457393636841,0.189454726291464,0.353872776991418,0.142705285191756
6135,"Copepod",92,1914,2707,2707,0.708361801203028,-0.716212135165381,-0.344800297165637,-0.698673074157055
6135,"Copepod",93,1914,4409,4409,1.15373741466721,0.445375613464187,0.143006598577999,0.487806895743636
6135,"Copepod",94,1914,921,921,0.241005252644251,-0.912732162022963,-1.42293655052463,-1.56594314910263
6135,"Copepod",95,1914,303,303,0.07928837301977,-0.161716879624481,-2.53466378127057,-1.11172723074594
6135,"Copepod",96,1915,119,119,0.0311396580506687,-0.0481487149691012,-3.46927309366841,-0.93460931239784
6135,"Copepod",97,1915,27,27,0.00706530056611812,-0.0240743574845506,-4.95255972077561,-1.4832866271072
6135,"Copepod",98,1915,49,49,0.0128222121385107,0.00575691157239254,-4.35657628866931,0.595983432106298
6135,"Copepod",99,1915,480,480,0.125605343397655,0.112783131259145,-2.074610482878,2.28196580579131
6135,"Copepod",100,1915,3397,3397,0.888919482337157,0.763314138939502,-0.117748618619355,1.95686186425865
6135,"Copepod",101,1915,10177,10177,2.66309495782904,1.77417547549188,0.979488964411993,1.09723758303135
6135,"Copepod",102,1915,7272,7272,1.90292095247448,-0.76017400535456,0.643390049077376,-0.336098915334617
6135,"Copepod",103,1915,6223,6223,1.62842094159085,-0.274500010883626,0.487610797789279,-0.155779251288097
6135,"Copepod",104,1915,4299,4299,1.12495285680525,-0.503468084785602,0.117741129716343,-0.369869668072936
6135,"Copepod",105,1915,2805,2805,0.734006225480049,-0.390946631325202,-0.309237768823142,-0.426978898539485
6135,"Copepod",106,1915,665,665,0.174015736165502,-0.559990489314547,-1.74860954612408,-1.43937177730094
6135,"Copepod",107,1915,425,425,0.111213064466674,-0.0628026716988277,-2.19630741785552,-0.447697871731437
6135,"Copepod",108,1916,21,21,0.00549523377364743,-0.105717830693027,-5.20387414905652,-3.00756673120099
6135,"Copepod",109,1916,49,49,0.0128222121385107,0.00732697836486323,-4.35657628866931,0.847297860387203
6135,"Copepod",110,1916,22,22,0.00575691157239254,-0.00706530056611812,-5.15735413342162,-0.800777844752311
6135,"Copepod",111,1916,46,46,0.0120371787422753,0.00628026716988277,-4.41975519029084,0.737598943130779
6135,"Copepod",112,1916,669,669,0.175062447360482,0.163025268618207,-1.74261252665171,2.67714266363913
6135,"Copepod",113,1916,5843,5843,1.52898337806771,1.35392093070723,0.424603055774499,2.16721558242621
6135,"Copepod",114,1916,7027,7027,1.83880989178193,0.309826513714217,0.609118564412259,0.184515508637761
6135,"Copepod",115,1916,2911,2911,0.761744072147031,-1.0770658196349,-0.272144643034315,-0.881263207446574
6135,"Copepod",116,1916,6579,6579,1.72157823794411,0.959834165797084,0.543241450306059,0.815386093340375
6135,"Copepod",117,1916,3342,3342,0.874527203406176,-0.847051034537939,-0.1340718776246,-0.677313327930659
6135,"Copepod",118,1916,312,312,0.081643473208476,-0.7928837301977,-2.50539339897046,-2.37132152134586
6135,"Copepod",119,1916,197,197,0.0515505263527877,-0.0300929468556883,-2.96519285804195,-0.459799459071494
6135,"Copepod",120,1917,67,67,0.0175324125159227,-0.034018113836865,-4.04370396738897,-1.07851110934702
6135,"Copepod",121,1917,39,39,0.0102054341510595,-0.00732697836486323,-4.58483494065029,-0.541130973261319
6135,"Copepod",122,1917,12,12,0.00314013358494139,-0.00706530056611812,-5.76348993699194,-1.17865499634165
6135,"Copepod",123,1917,261,261,0.0682979054724751,0.0651577718875337,-2.68387617945725,3.07961375753469
6135,"Copepod",124,1917,905,905,0.23681840786433,0.168520502391854,-1.44046164308001,1.24341453637723
6135,"Copepod",125,1917,7015,7015,1.83566975819698,1.59885135033266,0.607409405756623,2.04787104883663
6135,"Copepod",126,1917,8789,8789,2.29988617317082,0.464216414973835,0.832859631784707,0.225450226028084
6135,"Copepod",127,1917,8090,8090,2.11697339184798,-0.182912781322836,0.749987423272599,-0.0828722085121079
6135,"Copepod",128,1917,3369,3369,0.881592503972294,-1.23538088787569,-0.126025343373386,-0.876012766645984
6135,"Copepod",129,1917,4322,4322,1.13097144617639,0.249378942204095,0.123076950286893,0.249102293660278
6135,"Copepod",130,1917,696,696,0.1821277479266,-0.948843698249789,-1.70304692644552,-1.82612387673241
6135,"Copepod",131,1917,101,101,0.0264294576732567,-0.155698290253344,-3.63327606993868,-1.93022914349316
6135,"Copepod",132,1918,29,29,0.00758865616360835,-0.0188408015096483,-4.88110075679346,-1.24782468685479
6135,"Copepod",133,1918,65,65,0.0170090569184325,0.00942040075482416,-4.0740093168843,0.807091439909163
6135,"Copepod",134,1918,107,107,0.0279995244657274,0.0109904675472948,-3.57556775231803,0.498441564566269
6135,"Copepod",135,1918,263,263,0.0688212610699654,0.040821736604238,-2.67624255460217,0.899325197715859
6135,"Copepod",136,1918,786,786,0.205678749813661,0.136857488743695,-1.58143979435073,1.09480276025144
6135,"Copepod",137,1918,2195,2195,0.574382768245528,0.368704018431868,-0.554459261270667,1.02698053308007
6135,"Copepod",138,1918,3632,3632,0.950413765042259,0.376030996796731,-0.0508578470587546,0.503601414211912
6135,"Copepod",139,1918,15333,15333,4.01230568815886,3.0618919231166,1.38936606065645,1.44022390771521
6135,"Copepod",140,1918,9569,9569,2.50399485619201,-1.50831083196685,0.917887398999324,-0.471478661657126
6135,"Copepod",141,1918,874,874,0.228706396103231,-2.27528846008878,-1.4753162111244,-2.39320361012373
6135,"Copepod",142,1918,313,313,0.0819051510072211,-0.14680124509601,-2.50219339623979,-1.02687718511538
6135,"Copepod",143,1918,206,206,0.0539056265414938,-0.0279995244657274,-2.92052041799036,-0.418327021750572
6135,"Copepod",144,1919,176,176,0.0460552925791403,-0.00785033396235346,-3.07791259174179,-0.157392173751429
6135,"Copepod",145,1919,144,144,0.0376816030192966,-0.0083736895598437,-3.27858328720394,-0.200670695462151
6135,"Copepod",146,1919,211,211,0.0552140155352194,0.0175324125159227,-2.89653845330387,0.382044833900066
6135,"Copepod",147,1919,1011,1011,0.264556254531312,0.209342238996092,-1.32970136775947,1.5668370855444
6135,"Copepod",148,1919,9540,9540,2.4964062000284,2.23184994549709,0.914852177662394,2.24455354542186
6135,"Copepod",149,1919,15885,15885,4.15675183306616,1.66034563303776,1.42473395992368,0.509881782261284
6135,"Copepod",150,1919,1855,1855,0.485412316672189,-3.67133951639397,-0.722756611738403,-2.14749057166208
6135,"Copepod",151,1919,4073,4073,1.06581367428886,0.580401357616666,0.0637385208684741,0.786495132606877
6135,"Copepod",152,1919,9822,9822,2.57019933927452,1.50438566498567,0.943983459819251,0.880244938950777
6135,"Copepod",153,1919,3922,3922,1.02630032667834,-1.54389901259618,0.025960419976353,-0.918023039842898
6135,"Copepod",154,1919,2284,2284,0.597672092333844,-0.428628234344499,-0.514713016004038,-0.540673435980391
6135,"Copepod",155,1919,166,166,0.0434385145916892,-0.554233577742155,-3.1364087984234,-2.62169578241936
6135,"Copepod",156,1920,281,281,0.0735314614473774,0.0300929468556883,-2.61004191744619,0.526366880977203
6135,"Copepod",157,1920,123,123,0.0321863692456492,-0.0413450922017282,-3.43621223140752,-0.826170313961328
6135,"Copepod",158,1920,45,45,0.0117755009435302,-0.020410868302119,-4.44173409700962,-1.0055218656021
6135,"Copepod",159,1920,987,987,0.258275987361429,0.246500486417899,-1.35372654734646,3.08800754966316
6135,"Copepod",160,1920,10044,10044,2.62829181059594,2.37001582323451,0.966334133497537,2.32006068084399
6135,"Copepod",161,1920,10146,10146,2.65498294606794,0.0266911354720021,0.976438231346697,0.0101040978491598
6135,"Copepod",162,1920,8233,8233,2.15439331706854,-0.500589628999406,0.767509160518487,-0.208929070828209
6135,"Copepod",163,1920,1938,1938,0.507131573968034,-1.6472617431005,-0.678984794329227,-1.44649395484771
6135,"Copepod",164,1920,4640,4640,1.21418498617734,0.707053412209302,0.194073058440362,0.873057852769589
6135,"Copepod",165,1920,1113,1113,0.291247390003314,-0.922937596174022,-1.23358223550439,-1.42765529394476
6135,"Copepod",166,1920,1138,1138,0.297789334971941,0.00654194496862787,-1.21136897209366,0.0222132634107315
6135,"Copepod",167,1920,221,221,0.0578307935226705,-0.239958541449271,-2.85023388526219,-1.63886491316852
6136,"Marine calanoid copepod",0,1907,0,0,0.000432988035357715,NA,-7.74480046231188,NA
6136,"Marine calanoid copepod",1,1907,5,5,0.00259792821214629,0.00216494017678858,-5.95304099308382,1.79175946922805
6136,"Marine calanoid copepod",2,1907,74,74,0.0324741026518287,0.0298761744396824,-3.42731234877557,2.52572864430826
6136,"Marine calanoid copepod",3,1907,3613,3613,1.56481875978278,1.53234465713096,0.447770008840295,3.87508235761586
6136,"Marine calanoid copepod",4,1907,345,345,0.14981386023377,-1.41500489954901,-1.89836168725415,-2.34613169609445
6136,"Marine calanoid copepod",5,1907,2342,2342,1.01449096684313,0.864677106609358,0.0143869761959171,1.91274866345007
6136,"Marine calanoid copepod",6,1907,395,395,0.171463262001655,-0.843027704841472,-1.7633862510574,-1.77777322725332
6136,"Marine calanoid copepod",7,1907,2045,2045,0.885893520341886,0.714430258340231,-0.121158515800307,1.64222773525709
6136,"Marine calanoid copepod",8,1907,346,346,0.150246848269127,-0.735646672072759,-1.89547568236502,-1.77431716656471
6136,"Marine calanoid copepod",9,1907,67,67,0.0294431864043247,-0.120803661864803,-3.52529275713577,-1.62981707477075
6136,"Marine calanoid copepod",10,1907,3,3,0.00173195214143086,-0.0277112342628938,-6.35850610119199,-2.83321334405622
6136,"Marine calanoid copepod",11,1907,0,0,0.000432988035357715,-0.00129896410607315,-7.74480046231188,-1.38629436111989
6136,"Marine calanoid copepod",12,1908,0,0,0.000432988035357715,0,-7.74480046231188,0
6136,"Marine calanoid copepod",13,1908,1,1,0.000865976070715431,0.000432988035357715,-7.05165328175193,0.693147180559945
6136,"Marine calanoid copepod",14,1908,32,32,0.0142886051668046,0.0134226290960892,-4.2482929008454,2.80336038090654
6136,"Marine calanoid copepod",15,1908,119,119,0.0519585642429259,0.0376699590761213,-2.95730871952983,1.29098418131557
6136,"Marine calanoid copepod",16,1908,303,303,0.131628362748746,0.0796697985058197,-2.02777276090566,0.929535958624176
6136,"Marine calanoid copepod",17,1908,1239,1239,0.536905163843567,0.405276801094822,-0.621933803712796,1.40583895719286
6136,"Marine calanoid copepod",18,1908,63,63,0.0277112342628938,-0.509193929580673,-3.58591737895221,-2.96398357523941
6136,"Marine calanoid copepod",19,1908,176,176,0.0766388822583156,0.0489276479954218,-2.56865072973805,1.01726664921416
6136,"Marine calanoid copepod",20,1908,514,514,0.222988838209223,0.146349955950908,-1.50063356164814,1.06801716808991
6136,"Marine calanoid copepod",21,1908,57,57,0.0251133060507475,-0.197875532158476,-3.68435745176546,-2.18372389011732
6136,"Marine calanoid copepod",22,1908,11,11,0.00519585642429259,-0.0199174496264549,-5.25989381252388,-1.57553636075842
6136,"Marine calanoid copepod",23,1908,0,0,0.000432988035357715,-0.00476286838893487,-7.74480046231188,-2.484906649788
6136,"Marine calanoid copepod",24,1909,0,0,0.000432988035357715,0,-7.74480046231188,0
6136,"Marine calanoid copepod",25,1909,1,1,0.000865976070715431,0.000432988035357715,-7.05165328175193,0.693147180559945
6136,"Marine calanoid copepod",26,1909,20,20,0.00909274874251203,0.00822677267179659,-4.70027802458846,2.35137525716348
6136,"Marine calanoid copepod",27,1909,33,33,0.0147215932021623,0.0056288444596503,-4.21843993769572,0.481838086892738
6136,"Marine calanoid copepod",28,1909,1634,1634,0.707935437809865,0.693213844607703,-0.345402378980525,3.87303755871519
6136,"Marine calanoid copepod",29,1909,2240,2240,0.97032618723664,0.262390749426776,-0.0301229885109516,0.315279390469573
6136,"Marine calanoid copepod",30,1909,1518,1518,0.65770882570837,-0.312617361528271,-0.418992959716106,-0.388869971205154
6136,"Marine calanoid copepod",31,1909,2088,2088,0.904512005862268,0.246803180153898,-0.100359700755313,0.318633258960793
6136,"Marine calanoid copepod",32,1909,479,479,0.207834256971703,-0.696677748890564,-1.57101435840994,-1.47065465765463
6136,"Marine calanoid copepod",33,1909,244,244,0.10608206866264,-0.101752188309063,-2.24354225176715,-0.67252789335721
6136,"Marine calanoid copepod",34,1909,16,16,0.00736079660108116,-0.0987212720615591,-4.91158711825566,-2.66804486648851
6136,"Marine calanoid copepod",35,1909,2,2,0.00129896410607315,-0.00606183249500802,-6.64618817364377,-1.73460105538811
6136,"Marine calanoid copepod",36,1910,0,0,0.000432988035357715,-0.000865976070715431,-7.74480046231188,-1.09861228866811
6136,"Marine calanoid copepod",37,1910,0,0,0.000432988035357715,0,-7.74480046231188,0
6136,"Marine calanoid copepod",38,1910,34,34,0.01515458123752,0.0147215932021623,-4.18945240082247,3.55534806148941
6136,"Marine calanoid copepod",39,1910,722,722,0.313050349563628,0.297895768326108,-1.16139124015311,3.02806116066935
6136,"Marine calanoid copepod",40,1910,839,839,0.363709949700481,0.0506596001368527,-1.01139857047452,0.149992669678595
6136,"Marine calanoid copepod",41,1910,1771,1771,0.767254798653872,0.403544848953391,-0.264936331146852,0.746462239327667
6136,"Marine calanoid copepod",42,1910,10529,10529,4.55936401231674,3.79210921366287,1.51718314281614,1.78211947396299
6136,"Marine calanoid copepod",43,1910,1702,1702,0.73737862421419,-3.82198538810256,-0.30465378164919,-1.82183692446533
6136,"Marine calanoid copepod",44,1910,1039,1039,0.450307556772024,-0.287071067442165,-0.79782447017646,-0.49317068852727
6136,"Marine calanoid copepod",45,1910,107,107,0.0467627078186333,-0.403544848953391,-3.06266923518766,-2.2648447650112
6136,"Marine calanoid copepod",46,1910,3,3,0.00173195214143086,-0.0450307556772024,-6.35850610119199,-3.29583686600433
6136,"Marine calanoid copepod",47,1910,2,2,0.00129896410607315,-0.000432988035357715,-6.64618817364377,-0.287682072451781
6136,"Marine calanoid copepod",48,1911,1,1,0.000865976070715431,-0.000432988035357715,-7.05165328175193,-0.405465108108165
6136,"Marine calanoid copepod",49,1911,0,0,0.000432988035357715,-0.000432988035357715,-7.74480046231188,-0.693147180559945
6136,"Marine calanoid copepod",50,1911,63,63,0.0277112342628938,0.0272782462275361,-3.58591737895221,4.15888308335967
6136,"Marine calanoid copepod",51,1911,305,305,0.132494338819461,0.104783104556567,-2.0212153603595,1.56470201859271
6136,"Marine calanoid copepod",52,1911,282,282,0.122535614006233,-0.00995872481322745,-2.09935356466864,-0.078138204309143
6136,"Marine calanoid copepod",53,1911,4675,4675,2.02465205333268,1.90211643932644,0.70539786028008,2.80475142494872
6136,"Marine calanoid copepod",54,1911,4706,4706,2.03807468242877,0.0134226290960893,0.712005579089264,0.00660771880918332
6136,"Marine calanoid copepod",55,1911,435,435,0.188782783415964,-1.8492918990128,-1.66715821896284,-2.37916379805211
6136,"Marine calanoid copepod",56,1911,69,69,0.0303091624750401,-0.158473620940924,-3.49630522026252,-1.82914700129968
6136,"Marine calanoid copepod",57,1911,27,27,0.012123664990016,-0.0181854974850241,-4.41259595213667,-0.916290731874155
6136,"Marine calanoid copepod",58,1911,3,3,0.00173195214143086,-0.0103917128485852,-6.35850610119199,-1.94591014905531
6136,"Marine calanoid copepod",59,1911,2,2,0.00129896410607315,-0.000432988035357715,-6.64618817364377,-0.287682072451781
6136,"Marine calanoid copepod",60,1912,4,4,0.00216494017678858,0.000865976070715431,-6.13536254987778,0.51082562376599
