ID,Time Series Length,Time Step,Known Tau,Known E,Sim 1 ,Sim 2 ,Sim 3,Sim 4,Sim 5,Sim 6,Sim 7,Sim 8,Sim 9,Sim 10,Sim 11,Sim 12,Sim 13,Sim 14,Sim 15,Sim 16,Sim 17,Sim 18,Sim 19,Sim 20,Sim 21,Sim 22,Sim 23,Sim 24,Sim 25,Sim 26,Sim 27,Sim 28,Sim 29,Sim 30,Sim 31,Sim 32,Sim 33,Sim 34,Sim 35,Sim 36,Sim 37,Sim 38,Sim 39,Sim 40,Sim 41,Sim 42,Sim 43,Sim 44,Sim 45,Sim 46,Sim 47,Sim 48,Sim 49,Sim 50,Sim 51,Sim 52,Sim 53,Sim 54,Sim 55,Sim 56,Sim 57,Sim 58,Sim 59,Sim 60,Sim 61,Sim 62,Sim 63,Sim 64,Sim 65,Sim 66,Sim 67,Sim 68,Sim 69,Sim 70,Sim 71,Sim 72,Sim 73,Sim 74,Sim 75,Sim 76,Sim 77,Sim 78,Sim 79,Sim 80,Sim 81,Sim 82,Sim 83,Sim 84,Sim 85,Sim 86,Sim 87,Sim 88,Sim 89,Sim 90,Sim 91,Sim 92,Sim 93,Sim 94,Sim 95,Sim 96,Sim 97,Sim 98,Sim 99,Sim 100
2,100,15,2,1,4.36460812,0.236989647,5.195197422,0.657752515,0.550009895,6.262045687,4.112970457,0.320731309,1.411386996,0.11790838,2.820934161,2.653157077,4.342914611,6.095435064,4.004560996,6.385411208,1.769603555,7.385693025,3.822310752,2.099837427,0.091716911,6.031280276,1.688652611,6.25823319,2.66574764,3.772667433,7.018557551,0.277832407,0.989748258,1.70813348,1.681344232,0.409404159,0.706977085,7.273467653,0.244878559,2.991519317,7.066425016,0.566677342,3.912981116,0.447688769,4.328934653,0.092515144,0.337910548,1.729412629,4.107369796,1.150329264,5.350975962,6.966764962,6.611365283,6.61372463,0.155776545,0.238648903,2.152907642,3.600510423,0.31416001,1.843611742,1.681113262,2.325904085,4.999010246,3.962961165,7.269950105,4.95830746,0.334036121,0.597879461,3.621489735,6.258459807,0.118114889,2.543723531,7.16682972,6.195421957,0.684555824,3.737737027,7.068355791,5.060449484,0.108648478,6.03039009,3.335834717,2.233255194,0.975704503,0.284364565,2.266429416,7.271447428,2.389172559,0.149373967,1.279339831,7.3249595,0.245981654,5.965159023,6.880399316,3.363576444,1.799124451,1.528661021,7.380630574,7.023949901,1.550886253,6.742016587,3.828179168,3.005243982,7.250683198,5.589983025
2,100,16,2,1,2.814437996,3.902954382,2.636979302,2.468091917,6.908632056,1.681599463,5.265079443,0.321837699,4.491167668,7.384390107,3.572275782,6.042325963,6.592642931,7.022268226,0.092051386,2.342253068,1.877601527,3.720597172,4.053861083,0.09634598,3.888770099,4.95133709,1.808206362,6.454707658,0.103321686,3.954839996,7.200401043,1.853468192,0.340138775,4.414667533,5.351585798,1.390322274,0.102704506,0.727183023,1.401610839,7.155483828,0.091791555,1.478369224,2.127539633,0.224501083,4.618918453,7.176993711,1.247115979,0.100593712,6.837012858,4.712061469,7.38883285,2.152138675,4.356952429,7.369083535,1.078607313,4.02825352,0.677768212,0.264431321,7.203703673,1.792897355,2.38813953,4.799141183,0.410034635,6.271585036,1.259713082,3.837497418,4.680163819,4.712540034,6.284124812,0.266902604,3.204861468,1.153366492,0.091901818,6.055583957,0.445213987,1.967684185,0.40756239,0.152434011,2.882011717,3.74156239,1.717127069,0.220608219,0.171267706,0.283773312,5.165790777,5.71048886,4.957508069,0.736675361,0.228300986,4.161129387,6.089468385,0.092521969,6.286668808,2.295747199,0.59198126,5.451306051,3.783015226,3.776032926,3.061844682,1.878455586,1.889576334,2.823263761,1.888082636,0.245256834
2,100,17,2,1,1.115073462,3.755688151,0.578415509,6.843648185,6.373642295,0.239898642,1.35144589,4.674476324,6.911494604,2.104850033,3.374117915,3.75314143,1.133863787,0.27585086,1.466491722,0.216233742,6.056620591,0.091983297,1.679581066,5.165606389,1.680740701,0.291032315,6.266878152,0.240668386,3.723771202,1.742141076,0.126185803,4.226737397,7.388665147,6.216877446,6.285525055,5.460516565,7.002490628,0.101344012,3.850213385,3.016997326,0.121108273,6.458244032,1.570381214,5.746863518,1.146125152,1.694015814,4.840971305,6.161801592,1.357185507,7.313478049,0.509820287,0.131912826,0.178605627,0.178248319,2.677519357,3.7757131,5.02241894,1.974993677,4.608890487,5.859796106,6.286113335,4.564024191,0.67721241,1.512903043,0.101651938,0.699602463,4.804042422,6.604521058,1.945260177,0.240622566,2.108101155,4.014470402,0.111095363,0.253697839,6.934154253,1.787366537,0.120907692,0.644684536,1.957589648,0.29124851,2.38425861,4.807633924,7.38683968,4.297946074,4.719846285,0.101520751,4.400748048,2.583961692,7.149227842,0.096939144,3.863293364,0.307517492,0.142029198,2.338309849,5.978535747,6.657414403,0.09238677,0.125603623,6.605748736,0.159827925,1.672317032,2.989525786,0.103354805,0.419367869
2,100,18,2,1,3.388287392,1.582141672,3.791094472,4.201129559,0.138641973,6.284874909,0.546629953,4.685414564,1.011005176,0.092086974,2.015620492,0.288362494,0.181465702,0.125784903,1.686305942,4.521574382,5.76839369,1.809927906,1.413132254,1.757415762,1.598911106,0.703505608,5.954391602,0.203946429,1.87155628,1.522113986,0.107930873,5.833343822,4.862047487,1.072792427,0.509567542,6.95327866,1.861525297,7.058551744,6.931050129,0.112185133,1.681983015,6.770469135,5.090757177,3.602486021,0.915067106,0.110127872,7.197384454,1.827119645,0.147391652,0.850495654,0.09173392,5.02448723,1.121671967,0.093313528,7.367389012,1.440628378,6.912157849,4.077136738,0.107624347,5.995058763,4.403391737,0.793974288,5.465478731,0.237983029,7.179077553,1.660839208,0.872117858,0.85017507,0.235487315,4.105082866,2.611193502,7.31055035,1.683817794,0.285189005,5.729256521,5.524391612,5.445972564,2.628839505,3.242928715,1.782364557,6.193655841,3.553826339,2.898533386,4.291546389,0.592305587,0.379771993,0.700049061,7.083135437,3.64956728,1.302984155,0.277230053,1.694129212,0.234984088,4.642769987,6.578050601,0.469798768,1.728935921,1.737836662,2.878222424,5.766090857,5.73608148,3.369046668,5.740114741,3.854702574
2,100,19,2,1,7.343729545,1.763998981,6.515094372,0.146558995,0.218390355,3.790745075,7.026784181,0.876026284,0.138302952,5.152047395,2.321041521,1.767297907,7.328473891,4.204915581,6.796319684,3.498628169,0.284942292,1.685173342,6.290014217,0.592393666,6.287062112,4.369491825,0.238926376,3.799982003,1.805731399,6.12864563,2.234046167,1.239481315,0.091747223,0.249172542,0.235210205,0.46627804,0.127936051,1.839367007,1.645287574,2.966149799,2.155066127,0.203337814,6.559649604,0.368538798,7.317448254,6.253154883,0.768084196,0.260948453,7.016240746,0.097904859,6.15018842,2.322102886,3.000621008,2.995688326,3.696444441,1.738245316,0.664641646,5.504530717,0.92228284,0.335651689,0.235093877,0.955214403,6.91032926,6.693435749,1.844387762,6.980737161,0.790899252,0.179646071,5.585285545,3.799432617,5.143256611,1.45562452,1.996784856,3.953854121,0.135647569,6.009711783,2.151928482,6.795912243,5.551811645,4.371792465,4.413330458,0.788652987,0.091892149,1.173735241,0.845294617,1.84224915,1.084399622,3.91714107,0.112790464,1.767186937,1.629424132,4.541508382,2.475019257,4.531796924,0.304111744,0.171755518,1.691882365,2.225034006,0.179459011,2.736048059,6.308469383,3.021003283,1.872094197,5.537955316
2,100,20,2,1,2.297995469,6.531507313,1.71868641,1.26392742,2.424190426,0.235338831,6.355921122,0.868523909,7.38861191,1.686897843,5.394104471,4.340981934,3.03996404,2.227841425,6.272872361,0.987366349,0.362040195,5.949808936,6.907974323,6.088663814,6.490968394,6.992337881,0.310285459,3.340617423,5.784685763,6.672443689,1.946056094,0.343093103,0.755339589,7.370404334,6.148693303,0.133445068,5.811687096,0.121929551,0.136008378,2.014175782,6.283897747,0.156000081,0.62918459,1.972177274,7.360847073,1.98131152,0.108211594,5.903947043,2.554729661,7.297766693,1.681023805,0.663541536,7.338602525,1.707271163,0.09345029,6.851386317,0.138224517,1.388547483,1.941124167,0.299954893,1.08218631,7.208937032,0.464391648,3.767686133,0.109930531,6.33749648,7.323229624,7.297354929,3.737490717,1.359535454,3.852082438,0.098152608,6.279220933,4.306854625,0.373935951,0.442542627,0.471849025,3.810281195,2.54351792,6.022944916,0.254073845,2.042548976,3.208076365,1.179511939,6.579520234,5.217632641,6.982074504,0.119382964,1.9060658,7.111214056,4.220114863,6.252864367,3.731381101,0.898113507,0.183725559,5.898808627,6.163040379,6.139874977,3.250960417,0.362730008,0.371834963,2.329335767,0.370598675,1.639827867
2,100,21,2,1,0.095380348,6.071370724,0.193791454,2.542413356,3.5259096,1.719128566,0.125298671,7.327354466,2.419082544,0.598904451,4.576682979,6.062691642,0.096645407,1.260285946,0.152599499,2.124938309,4.30419059,6.275763119,0.234323911,6.579919064,0.234906381,1.110882662,3.779054325,1.707472706,5.960976548,0.26829401,4.805534139,7.208145333,1.681245216,3.900940877,3.734127236,5.875251041,2.261072392,5.871173257,6.376552634,3.068273264,5.016614389,3.332676093,0.186614103,5.120499103,0.097569866,0.241697396,7.15677802,4.037473627,0.12643674,1.783069015,0.263499001,4.57391863,2.998758176,3.008632643,1.842138186,6.138809614,6.86784993,0.44979687,7.365550742,4.819484701,3.732714644,7.38142079,0.13844087,0.166575196,5.857715167,0.130343417,7.203132931,3.014962203,0.420988405,1.70816403,0.603161585,6.819666102,5.445303308,1.523235528,2.378945378,0.296314173,5.025052624,0.152652535,0.432710075,1.10891342,1.073902438,7.198827348,1.683656922,7.289652933,7.290960767,5.863449249,7.364173827,1.565524637,2.023818454,6.062983734,6.416049125,0.972146095,4.183837635,0.979533941,4.506533303,2.905371487,6.258617846,4.829477062,3.012386262,3.56251411,0.230714029,2.958213996,5.783236643,0.437652545
2,100,22,2,1,4.636880057,0.191116982,6.189621104,7.172802574,4.311591949,3.735688725,0.221676918,7.319309013,0.091751447,6.271361042,0.492235569,1.135551733,2.920870378,4.822014182,0.23772565,7.388461428,5.063002907,0.311470755,0.138719984,0.277416536,0.197788567,0.129054186,4.569720169,2.376284715,0.357195609,0.169575415,5.583125331,4.889810085,7.128298504,0.093207064,0.263829105,2.345478822,0.349302773,2.167899225,2.384412656,5.398031167,0.235532281,2.680762221,6.736124843,5.512183774,0.093980116,5.487361228,1.950570008,0.323574491,3.987708476,0.099241568,6.286341163,6.864029352,0.095803689,6.219099503,1.709539556,0.145593716,2.41790026,6.956738385,5.596509534,4.463449666,7.365427153,0.107140361,5.862530511,1.748529103,1.978151488,0.225144544,0.097084049,0.099276838,1.787689024,7.011892314,1.643012517,1.787138255,0.236460284,1.165736676,5.167522148,5.710113418,5.912417309,1.694557756,4.014971346,0.293062733,3.958225545,5.320937714,2.605423226,7.283334571,0.183496735,0.568025561,0.130194157,2.1280334,5.691509638,0.116537628,1.245762115,0.241756391,1.795704336,7.347996375,3.07087421,0.324958361,0.26067779,0.265784195,2.529420053,5.069151725,5.149295275,4.555099531,5.138523514,6.39018622
2,100,23,2,1,1.741482798,0.28145398,3.206679153,4.017663095,2.083874384,6.188476595,2.220308848,0.096738876,4.324540146,6.609065991,0.945814816,0.283501525,1.762349736,7.178228966,2.631258002,5.097776487,1.168123382,0.237148671,3.723355222,0.183434684,3.73043704,7.34685425,1.733980226,6.218580228,0.30858985,4.120745707,0.789965552,0.107213442,6.285777255,1.584512671,1.792097791,0.331375783,4.73398252,0.332498886,0.217855121,2.86578321,0.667738194,2.389536752,3.110157851,0.614315163,1.777563397,3.812304413,0.112060303,1.430673811,2.237927205,6.02108232,4.066551314,0.947860135,3.002484419,2.982771974,5.863746703,0.266021336,0.143560484,5.761765467,0.093598875,0.781283119,1.793952187,0.092323677,2.421160949,2.832377207,0.336231441,2.298079889,0.107677259,2.970187525,5.550353437,6.216798708,6.627769122,0.14959022,0.472106894,6.669875415,4.426954577,4.425356476,0.663241105,2.632032898,5.638412628,7.348286927,7.36984529,0.108077231,6.279631153,0.099938828,0.099826117,0.334636233,0.09371032,6.57119933,5.371824436,0.283432384,0.210715458,7.38613595,1.280680125,7.387487334,0.998995391,3.193730834,0.240590617,0.775118879,2.975304185,2.029830712,3.679252717,3.084444914,0.357623993,5.674698847
2,100,24,2,1,0.902272843,3.17089363,0.254934857,0.11052582,1.161503456,1.79004986,3.567227912,0.097413246,1.681315508,0.23802784,6.043398701,7.327005518,3.161388306,0.779718391,3.764580184,0.091763386,0.643364951,4.581742645,2.425365261,4.222166147,3.259763907,2.278284835,0.950974341,4.433784502,5.019511749,2.874753867,0.421735636,0.738852761,0.114838793,1.705504854,4.070301928,4.513219457,4.947493268,4.982139286,4.412935755,0.490663423,3.738036299,3.688939224,0.160631873,0.446988282,1.718321306,0.456159049,5.570872217,4.702524929,1.485138855,1.804999128,0.235048841,0.144029849,1.748471922,0.248708343,6.213252511,2.528107453,4.327539963,0.133050351,0.417126216,1.033005247,0.093608873,1.933330412,0.334891335,6.111949679,5.495949293,3.610487446,1.769572095,1.805576942,6.008857999,0.126909036,6.382238773,6.010316114,3.749283294,7.298118324,0.591479148,0.379889624,0.321305614,6.25176635,1.455077065,4.391051323,1.518268112,0.52241752,3.865812588,0.100485105,3.067751433,6.4648873,2.295790934,5.089425046,0.38576222,2.083233593,7.199311297,3.813009986,5.987613967,0.095029425,2.860762135,4.71610579,4.034377661,4.092455709,4.049405156,0.640197706,0.600234174,0.961892915,0.605465479,0.215364614
2,100,25,2,1,6.130364042,4.26635441,2.607929776,1.452138531,5.208825829,0.255179606,4.842046485,1.763889282,1.15000428,0.178954508,7.377808919,4.288601545,6.075706385,0.110010851,3.804574116,0.625645085,7.295627033,3.757610686,1.806280903,3.066904347,1.796945638,0.095123235,6.149921077,0.248816748,4.552460792,1.343513822,7.20135,1.934507764,0.235160328,6.525804403,5.997178407,4.778477427,0.83592557,4.789290812,3.519151318,3.277426382,6.878514401,4.3998162,2.785745802,6.675456887,6.035629464,1.692030736,2.012185733,6.872113624,4.795235771,0.2935183,1.399680482,7.378656238,2.995034247,3.034604451,0.33455368,4.095135885,2.497875767,0.364029076,1.712003305,7.184307937,5.992261726,1.690833618,4.319269138,3.34925909,4.825011008,4.636658956,1.941975727,3.060069309,0.433227697,0.249189006,0.176135647,2.587143031,5.914123223,0.169946052,1.062640997,1.063956342,6.862983073,3.802746673,0.403003492,0.095005574,0.093252112,1.948409825,0.236378745,1.816413904,1.814569856,4.809785834,1.713850719,0.184795963,0.501246723,4.287852079,3.428208923,0.091948078,7.147132014,0.091840705,7.389052368,2.631249794,3.799049512,7.171696603,3.049696556,5.355487224,1.865365381,2.834673595,5.023379242,0.391143276
2,100,26,2,1,7.351385795,2.672781847,3.968221118,1.987679861,7.302463761,6.002605435,2.022958183,1.77498801,6.285598218,3.768226709,0.288104462,0.09676803,2.690219967,7.181147199,1.752522478,1.68151421,6.790957234,0.942081746,4.308616587,1.243813613,2.514039607,4.688618892,7.379880611,1.057036256,0.666190854,3.25832478,5.556051798,7.088619566,2.05635556,6.223648529,1.395726757,0.993810525,0.705666713,0.686410172,1.074230313,6.033574965,1.786974776,1.852247412,2.747600799,5.74189226,6.190566019,5.806205228,0.425998019,0.856907461,6.755583971,5.962924095,3.732167658,2.504866494,6.112099292,3.895481436,0.2499316,4.052619765,1.147354984,2.33946438,5.520714867,7.385118948,1.712169055,5.617651568,4.812224698,0.272067832,0.452966112,1.960805471,6.056703457,5.961387369,0.296525137,2.24522617,0.216813047,0.296164934,1.772305793,0.099211457,6.575772114,5.218634849,4.680157884,0.24197949,6.820834328,1.092553216,6.681230473,6.223262681,1.626384275,1.825345212,2.866791408,0.202199242,4.642655384,0.629858442,5.268278609,5.210561927,0.108032202,1.691150242,0.301821055,1.735684524,3.288152757,0.847789949,1.434009538,1.372576319,1.417882893,6.778962451,6.614937943,7.383552826,6.637774827,3.487595663
2,100,27,2,1,0.267908465,1.20250308,3.859844669,6.827091821,0.572082901,3.971058756,0.767429219,6.071659178,7.313788368,3.005433576,0.092612402,1.182178774,0.280436454,1.979437818,1.701703728,6.721980912,0.099424979,1.761512145,5.959514862,2.868428589,5.984320017,1.737234957,0.263557998,3.896756911,0.963875761,7.04117187,0.107842711,5.614458495,3.733521612,0.192042193,0.299425598,0.807061455,7.27801914,0.800188089,2.093984143,2.483408702,0.14225818,1.085180755,3.451365079,0.169141567,0.289978263,6.258238092,5.403440216,0.143038435,0.796432504,4.395874161,6.934878276,0.09254459,3.009943834,2.931389774,4.808996264,1.369799002,4.127058438,5.080701736,6.206895821,0.109436726,0.300654714,6.261301397,1.154672863,2.361932321,0.777868345,0.902429325,5.594198866,2.881665013,5.642236184,3.901134403,2.966442715,3.909506532,0.32085051,2.87996953,7.375150576,7.374573102,0.144158646,1.703997466,5.409661149,1.73529029,1.706252274,5.576736455,3.748296038,5.932527061,5.937443121,0.787309946,6.202125169,3.085460972,6.098826884,1.182858359,2.23407891,1.684587446,0.112993967,1.682800936,0.09171651,3.804593477,1.708646258,0.110631065,2.901841513,0.507953414,5.801355329,3.344285946,0.664130655,5.313099486
2,100,28,2,1,0.094751561,3.707426512,1.506963645,5.470052415,0.098840092,0.298074501,5.374162265,6.042426429,0.235195734,1.747834884,4.338216805,1.764369426,3.667106735,0.109734875,6.101494176,6.285092081,0.153298953,7.376173624,1.164160572,7.202070407,4.0871637,0.866337406,0.092446688,7.377484679,6.873201877,2.516548732,0.431208283,0.118821971,5.283452203,0.247760627,6.942684361,7.388913978,6.998676476,6.940056504,7.36967866,0.290475726,6.01074887,5.836622596,3.536463778,0.370055072,0.254732961,0.350891572,5.588335047,7.30579006,0.15799142,0.308090067,1.794670696,4.109777716,0.272033789,1.590957187,3.90985544,1.414454242,7.316296778,4.528802817,0.443877121,0.092028964,6.206467943,0.40994271,0.785790387,4.162968107,5.784002539,5.543077612,0.284922579,0.30848436,4.427572997,4.775888787,3.50596962,4.423787797,6.049499939,1.804505819,0.184080869,0.567565564,0.872121928,3.815677359,0.149441162,7.359295008,0.168313276,0.247840877,6.423576434,5.908688616,3.275275605,3.317790462,0.898194268,6.738796701,0.545215069,0.571280914,1.947685743,6.260491347,4.482845381,6.145483058,2.464954079,7.294259548,6.865197827,6.98743251,6.898347882,0.154874775,0.17806484,0.092153659,0.174645332,2.141736427
2,100,29,2,1,4.116410841,7.256533274,1.633593635,0.148645198,6.484701143,1.503768051,7.155360203,0.281386174,0.097878635,2.989147611,1.695631739,7.280360502,4.255258112,5.492453483,6.233426704,0.162577898,1.80800336,6.077907458,0.308965461,3.271785175,0.30265029,6.141443345,4.067221847,1.589449508,7.384117189,0.12376171,1.944637913,0.411020022,1.792892627,3.183297566,4.457932478,7.232487893,0.100946923,7.22035011,5.181447185,4.162947641,2.478441951,7.363724218,2.197685474,2.868643285,4.358257947,0.240667395,0.488505578,2.490092004,7.213502392,1.088490908,0.135563546,1.694505084,2.980161771,3.139573185,0.787802482,6.992687871,1.337104523,0.634287887,0.251268066,1.970238362,4.470733477,0.240048728,7.309275845,4.470712282,7.177374614,7.351510284,0.41791855,3.243662989,0.401737772,1.58428465,3.067677563,1.574447831,4.675656236,3.24725552,0.092825466,0.092871813,2.506783553,6.227528069,0.486034975,6.146509893,6.221724,0.423952985,1.773589234,0.315979864,0.314690856,7.196226405,0.252275593,2.832727697,0.275069786,7.27959689,4.805447222,6.277257923,2.027057387,6.281813375,1.680734024,1.70167944,6.215555719,1.989363192,3.201130495,6.13911777,0.352302971,2.37018321,6.866077386,0.525752813
2,100,30,2,1,1.731090371,1.827431559,6.706875205,0.462659361,1.79841899,4.44381694,0.500293896,0.288338319,3.733951539,6.11376587,1.137970695,6.070396565,1.881927016,1.975017133,0.274457052,0.235295858,2.641470373,0.092743413,7.299747191,0.107775829,1.378074945,7.316863569,1.692878209,0.092638364,0.142905485,4.080990301,5.627288258,2.11922209,0.538551316,3.884316981,0.134660852,0.091727485,0.128355,0.134964083,0.093265543,4.363563358,0.29605811,0.342162233,2.068168675,5.133776182,3.965879093,4.96210682,0.419935711,0.098556739,2.709581045,4.547359882,5.990356061,1.354715172,4.162588913,6.510255173,1.574039053,6.905301983,0.097666908,0.981822058,5.719694354,1.685932985,0.251358272,5.464755759,7.193259505,1.301165238,0.35739752,0.435819226,4.303977659,4.551384651,1.062132395,0.808715011,2.113821616,1.06524892,0.286641112,5.964235905,3.075719999,6.462624025,7.323233994,1.687825209,2.584950372,0.094106245,2.856960862,3.885263313,0.209380649,0.32230251,2.487122487,2.414539477,7.348063668,0.160266805,6.348445572,6.480805863,5.578701963,0.240212177,1.017565076,0.264539233,4.208974786,0.099542372,0.143886142,0.129597818,0.139866632,2.66442116,2.993153857,1.688006844,2.945729905,5.052486446
2,100,31,2,1,1.34793095,0.10283484,6.405702678,2.573229614,0.198839878,6.714074142,0.112197065,4.265615808,1.782638162,3.021763665,6.249013677,0.100743246,1.212758248,0.454263239,0.245735263,2.77548104,5.954931861,0.279921243,4.556290269,2.493159013,4.491435726,0.26543546,1.398972903,6.513899165,0.092108705,2.196446957,5.586974373,5.473217366,5.995071297,2.650160129,1.037436339,0.104988463,1.832887635,0.106092209,0.58487169,1.301185471,4.175308159,0.093746738,4.902372519,3.271327644,1.120544219,3.799970118,6.020016699,4.14634679,0.106719883,7.361776978,2.377671576,6.251901318,3.03987323,2.730579007,7.197182572,0.129015483,7.052639537,6.756194352,3.925512894,5.517452055,1.027181873,3.792547395,0.09826065,1.027198775,0.110091774,0.094741371,5.52682068,2.542226456,5.399500865,6.526353277,2.866934149,6.54994594,0.875214122,2.535915369,1.699170647,1.699940245,4.105045905,0.246955136,6.004386783,0.264311891,0.248161146,5.572892956,6.046115957,4.627160266,4.614228182,0.10831955,3.937284376,3.34849972,4.196285665,0.100809629,0.790019927,0.236850847,5.363022907,0.235945441,6.287079113,6.233489131,0.249449053,5.465476951,2.617902781,0.265952722,4.975039289,4.449465809,0.14377806,6.242140005
2,100,32,2,1,6.157440027,5.903113375,0.164681487,5.850788405,5.980408939,1.04885253,6.093036385,4.34072294,1.792328349,0.271654853,7.324873528,0.281683091,5.756727923,5.504466977,4.189504459,3.73516709,3.780534298,1.697807967,0.099072094,1.943561869,6.976955263,0.097619129,6.256068507,1.696063043,2.488108298,1.384514282,0.406707677,5.113207984,6.31278026,1.604208002,2.363972063,1.680916706,2.267526479,2.368576944,1.706475105,1.115971861,4.422664597,4.88108474,5.251400709,0.607784625,1.509605639,0.69748351,5.542305892,1.793771513,3.622676009,0.967719445,0.301132411,7.02079216,1.301540161,0.194586882,6.550922686,0.13903738,1.779158694,7.387820392,0.376898641,6.273824432,3.926567952,0.464666038,0.108596609,7.114215474,5.021335151,5.661297088,1.168314338,0.964685492,7.37537085,7.235332324,5.127795736,7.373994689,4.322502697,0.307753865,2.851425433,0.202586445,0.097083683,6.268992354,3.914767486,1.720410437,3.296289895,1.603081068,3.411042476,4.690000964,4.153718378,4.336072998,0.0950239,2.742357281,0.223077601,0.199496019,0.423269648,3.794509478,7.38792948,4.078360455,1.256392241,1.809925629,2.502726873,2.286638537,2.442610712,3.726858574,3.013715721,6.268528303,3.110012443,0.648816102
2,100,33,2,1,7.033186235,1.863644707,0.2125636,3.942961754,3.273647187,0.163675708,2.014365963,1.203183245,6.022221544,2.956709489,0.24253966,1.829562071,7.24375024,5.793046585,3.860374686,3.474126359,0.310146007,4.24962935,0.960999381,4.138740744,1.010794531,4.088511561,6.936278724,0.19398762,1.687259262,4.905681771,0.420405108,0.461464229,0.29995176,3.760154081,7.384005723,1.898580929,5.888521992,1.916424335,6.54541969,7.114182158,1.289017123,1.714454332,0.731503522,2.493951164,7.339496607,1.707487659,0.293779244,1.317690872,1.926552867,0.093904625,4.430223805,0.241952056,2.921048373,3.574890942,0.108230406,2.277689744,0.122549826,0.15790928,1.555791038,0.445064579,7.386375347,1.716848828,1.788912172,7.386372042,1.980733589,1.730921833,0.441663079,4.018118662,0.49007622,0.191952958,3.274971179,0.188155008,7.326509189,4.033519401,6.239934156,6.237957814,1.359573464,3.874808609,0.297632299,4.075782041,3.889038258,0.425292269,0.287451858,0.909175695,0.918435528,1.952305191,1.542195214,2.363190661,1.26860022,1.830646108,7.201454094,3.754009537,0.504849398,3.743046592,0.234903023,0.245722384,3.904190115,0.464392323,3.836155721,4.094360563,0.690315858,1.044270167,2.50111722,0.243943916
2,100,34,2,1,0.261903565,0.323798629,2.805485082,0.338168163,0.303637723,7.380520821,0.276404518,1.135778104,5.996567243,4.158365988,0.096946341,4.268849183,0.365547635,0.449820332,1.275168084,1.790733771,1.732093946,6.243431935,1.80222215,5.589894619,0.130766413,1.778373288,0.241106495,6.247907861,4.151270384,6.964564632,5.439198592,0.617929447,0.229878569,6.478067082,4.465455472,6.286613913,4.716953288,4.45359834,6.221150116,7.343046334,1.066175309,0.743997754,0.552718822,6.647764813,6.700906471,6.974356621,0.436094964,5.992740864,1.943590377,7.385122413,4.475698286,0.125944228,7.113597843,3.217281014,0.187999349,2.43014313,6.031416637,0.091814261,5.193056134,0.237535473,1.554568162,5.864385088,1.956756575,0.116237413,0.665218789,0.395484353,7.295426429,7.384338675,0.092807793,0.104731428,0.61071807,0.092918259,1.151806829,4.543925022,3.308164779,3.322857021,1.769566066,0.238502205,1.568294073,6.185157384,2.451028339,6.480815667,2.261380529,0.865395911,1.310338565,1.139849347,1.735593212,3.548271528,3.584743121,3.282295361,5.567713767,1.714370006,0.091805602,1.387265583,7.183969404,5.949815,4.115062465,4.666663275,4.265062006,1.801657544,2.972662618,0.238595245,2.786020642,6.811265548
2,100,35,2,1,0.124612495,5.805985588,3.451891559,1.53567558,2.489937287,2.791156684,5.397514254,7.255700993,0.29323958,3.087517908,3.822368678,5.89741761,0.103974336,0.35473358,1.632952232,2.1623956,4.568303415,1.217990558,7.383288273,1.325315878,7.388628691,1.37667259,0.135401167,3.209295499,6.270438022,0.72957895,5.545897151,5.842653339,4.463417034,1.758226894,0.092117582,5.711751953,0.327745803,5.663470059,0.188877963,0.116240742,7.133934353,6.200565664,7.069878074,4.136777493,0.095729732,6.218541701,4.398634231,7.086488858,5.636027424,1.717070666,1.059954834,3.815349433,3.161018262,2.011827933,1.950872409,4.690184474,2.177576553,2.708394798,6.594217207,5.728189631,0.091929048,6.194375517,6.005619041,0.091929311,5.48893192,6.157878292,5.703779177,1.45164172,6.029893997,3.182102352,2.487648507,3.131010663,0.096809512,1.434935492,0.244396218,0.244802147,7.011821829,1.615569719,4.439186995,1.389967825,1.598592628,5.583015687,4.331215679,7.356670005,7.36309899,5.566161247,6.62606856,4.46746896,7.165758257,5.894518557,0.107833045,1.766172793,6.120571571,1.780427109,3.730396236,3.860222077,1.580688086,5.862535077,1.662487591,1.370601907,6.952338801,7.382025579,4.119040714,3.83910456
