"MainID","datasetlength","tslengthcat","R2abund","R2gr","predictable_ag","E","tau","theta","LEmean","LEmin","LEmin_mo","LEmin_gen","LEclass"
9643,30,"full",0.497284037817398,0.609644190361962,"ag",2,1,2,0.0673859236273384,0.035729755024348,0.00297747958536234,0.00595495917072467,"chaotic"
9646,33,"full",0.918104920370573,0.634726821590066,"ag",3,1,1.5,-0.228203102117747,-0.412349071947662,-0.0343624226623051,-0.0687248453246103,"not chaotic"
9685,40,"full",0.556645345058137,0.0148844726559523,"a",4,2,0.5,-0.0459020485295491,-0.0535387654847052,-0.0044615637903921,-0.00147231605082939,"not chaotic"
9686,40,"full",0.645545956868656,0.124065308122804,"a",3,1,0,-0.0651928343056757,-0.066027921529589,-0.00550232679413241,-0.0013755816985331,"not chaotic"
9688,60,"full",0.316081505087841,0.336074233871886,"ag",1,1,2,0.643848277709357,0.630722584941818,0.0525602154118181,0.420481723294545,"chaotic"
9689,50,"full",0.766896627108961,0.531343029147956,"ag",3,2,0.75,-0.130362539567249,-0.157313255597999,-0.0131094379664999,-0.104875503731999,"not chaotic"
9690,60,"full",0.786769335485648,0.720777653202172,"ag",3,1,1.5,-0.00397859228791982,-0.0246948469417729,-0.00205790391181441,-0.0164632312945153,"not chaotic"
9691,60,"full",0.114729755013256,0.212029534835633,"g",2,1,0,-0.189690372945729,-0.335986557470456,-0.0279988797892047,-0.223991038313638,"not chaotic"
9791,40,"full",0.348234896271516,0.475790430741184,"ag",1,4,1.5,-0.266054787968949,-0.290935012146815,-0.0484891686911358,-0.0969783373822716,"not chaotic"
9792,40,"full",0.0292507457652522,0.625614283460629,"g",1,2,8,0.389562526968736,0.378078416482273,0.0630130694137122,0.252052277654849,"chaotic"
9793,86,"full",0.198459399418929,0.516606657974855,"g",2,4,0,-0.0136141841247975,-0.0316558921922457,-0.00263799101602047,-0.0316558921922457,"not chaotic"
9794,41,"full",0.211115406325886,0.265600840714806,"ag",1,1,1,-0.591635660055074,-0.64861965924523,-0.0540516382704359,-0.540516382704359,"not chaotic"
9795,41,"full",0.0541706496881407,0.339484451041966,"g",1,1,0,-1.21161515413769,-1.34732625570846,-0.112277187975705,-1.57188063165987,"not chaotic"
